position_id,position_salary,position_name,position_url,position_city,position_area,position_publishtime,work_year,education,position_desc,position_tags,hr_id,company_name,company_id,company_url,company_desc
5580826,8k-15k,python讲师,https://www.lagou.com/jobs/5580826.html,成都,高新区,1天前发布,经验1-3年,本科,“下午茶，年终奖，团建，培训、津贴等”,/移动互联网//领导力/,4971056,DataCastle,127788,https://www.lagou.com/gongsi/127788.html,移动互联网 / 天使轮 / 15-50人
5578957,20k-40k,python开发工程师(J11765),https://www.lagou.com/jobs/5578957.html,北京,西二旗,1天前发布,经验1-3年,本科,“七险一金、免费三餐、带薪病假、打车报销”,/Scala//数据库开发/,8320432,作业帮,113856,https://www.lagou.com/gongsi/113856.html,移动互联网，教育 / D轮及以上 / 2000人以上
5546516,20k-40k,python后端,https://www.lagou.com/jobs/5546516.html,北京,魏公村,10:41发布,经验3-5年,硕士,“技术大牛，团队氛围好，高成长”,/云计算//大数据/,11794819,金证优智,460337,https://www.lagou.com/gongsi/460337.html,人工智能 / A轮 / 15-50人
5688319,14k-18k,python开发,https://www.lagou.com/jobs/5688319.html,上海,塘桥,3天前发布,经验5-10年,本科,“绩效奖金 五险一金 年终奖”,/年底双薪//绩效奖金//带薪年假//定期体检/,11126621,上海中软华腾软件系统有限公司,22862,https://www.lagou.com/gongsi/22862.html,企业服务，金融 / 上市公司 / 2000人以上
5373035,12k-24k,Python后端,https://www.lagou.com/jobs/5373035.html,北京,五棵松,10:01发布,经验1-3年,本科,“五险一金、晋升空间、绩效奖金”,/移动互联网//企业服务//服务器端/,11851191,云杉智达科技,463774,https://www.lagou.com/gongsi/463774.html,移动互联网，企业服务 / 不需要融资 / 15-50人
5487475,17k-22k,python后端,https://www.lagou.com/jobs/5487475.html,上海,浦江,1天前发布,经验3-5年,本科,“带薪年假，团建”,/医疗健康/,7496436,体素科技,184069,https://www.lagou.com/gongsi/184069.html,医疗健康 / B轮 / 15-50人
5416327,15k-25k,运维工程师-阿里云平台/Python编程,https://www.lagou.com/jobs/5416327.html,北京,望京,1天前发布,经验3-5年,本科,“五险一金、补充医疗、高额餐补、高额奖金”,/技能培训//年底双薪//绩效奖金//岗位晋升/,4410437,e代驾,51835,https://www.lagou.com/gongsi/51835.html,移动互联网，O2O / D轮及以上 / 500-2000人
5113553,8k-16k,python后端,https://www.lagou.com/jobs/5113553.html,南京,安德门,1天前发布,经验3-5年,本科,“五险一金，定期体检，周末双休，节日福利”,/大数据//移动互联网/,9165833,南京擎盾,149649,https://www.lagou.com/gongsi/149649.html,移动互联网 / A轮 / 150-500人
4582918,15k-30k,Python后端开发工程师,https://www.lagou.com/jobs/4582918.html,上海,漕河泾,2019-03-12,经验3-5年,本科,“明星团队，顶级风投，人工智能，扁平管理”,/云计算//服务器端//云计算/,9442849,Xmov,308812,https://www.lagou.com/gongsi/308812.html,移动互联网，数据服务 / 天使轮 / 15-50人
5565456,10k-20k,python后台工程师,https://www.lagou.com/jobs/5565456.html,天津,滨海新区,2019-03-12,经验3-5年,本科,“七险一金；带薪病假；行业领先”,/后端/,11315020,妙计旅行,8861,https://www.lagou.com/gongsi/8861.html,旅游 / B轮 / 150-500人
5651130,10k-18k,python开发,https://www.lagou.com/jobs/5651130.html,深圳,福田区,1天前发布,经验3-5年,本科,“五险一金，年终奖，带薪年假，免费体检”,/金融/,6316605,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5596790,8k-13k,Python 讲师,https://www.lagou.com/jobs/5596790.html,成都,高新区,1天前发布,经验3-5年,本科,“下午茶，年终奖，团建，培训、津贴等”,/移动互联网/,4971056,DataCastle,127788,https://www.lagou.com/gongsi/127788.html,移动互联网 / 天使轮 / 15-50人
4938653,25k-50k,Python开发工程师,https://www.lagou.com/jobs/4938653.html,北京,上地,2019-03-18,经验3-5年,本科,“扁平管理，六险二金，免费三餐，弹性工作”,/股票期权//带薪年假//绩效奖金//扁平管理/,6751053,贝壳,55446,https://www.lagou.com/gongsi/55446.html,移动互联网，O2O / D轮及以上 / 2000人以上
1892699,9k-18k,Python（极验验证）,https://www.lagou.com/jobs/1892699.html,武汉,东湖新技术开发区,09:33发布,经验3-5年,不限,“双休+弹性工作制+五险一金+餐补”,/股票期权//绩效奖金//交通补助//带薪年假/,89312,极验,7682,https://www.lagou.com/gongsi/7682.html,信息安全，数据服务 / B轮 / 50-150人
5688480,10k-20k,python开发工程师,https://www.lagou.com/jobs/5688480.html,上海,张江,1天前发布,经验3-5年,本科,“五险一金，周末双休”,/年底双薪//绩效奖金//带薪年假//定期体检/,10202776,上海中软华腾软件系统有限公司,22862,https://www.lagou.com/gongsi/22862.html,企业服务，金融 / 上市公司 / 2000人以上
5285358,8k-12k,python开发工程师,https://www.lagou.com/jobs/5285358.html,惠州,惠城区,2019-03-18,经验1-3年,本科,“福利待遇好，周末双休，团队年轻有活力”,/移动互联网//企业服务/,9691030,天宇智能,348338,https://www.lagou.com/gongsi/348338.html,企业服务 / 不需要融资 / 50-150人
4784596,20k-35k,高级python后端工程师,https://www.lagou.com/jobs/4784596.html,北京,知春路,11:52发布,经验3-5年,本科,“领导好，不打卡，氛围好”,/移动端//HTML/,77500,合心科技,18713,https://www.lagou.com/gongsi/18713.html,移动互联网，教育 / B轮 / 50-150人
2732718,15k-25k,Python开发工程师,https://www.lagou.com/jobs/2732718.html,上海,张江,09:42发布,经验3-5年,大专,“阿里云，晋升快，空间大”,/股票期权//带薪年假//定期体检//年度旅游/,265892,驻云,22809,https://www.lagou.com/gongsi/22809.html,移动互联网，企业服务 / C轮 / 150-500人
5684594,15k-18k,python开发,https://www.lagou.com/jobs/5684594.html,天津,丁字沽,1天前发布,经验5-10年,大专,“五险一金，带薪年假 年终奖金”,/""/,8929117,Tesco,306283,https://www.lagou.com/gongsi/306283.html,移动互联网 / 上市公司 / 500-2000人
4629723,4k-8k,Python工程师,https://www.lagou.com/jobs/4629723.html,天津,气象台路,1天前发布,经验3-5年,大专,“周末双休，五险一金，领导好”,/大数据//数据挖掘//爬虫/,5886052,安博伟业,189779,https://www.lagou.com/gongsi/189779.html,移动互联网，企业服务 / 未融资 / 少于15人
5057305,15k-30k,python 后端工程师,https://www.lagou.com/jobs/5057305.html,上海,东方路,2019-03-03,经验1-3年,大专,“Pytho，java，Pytho，后端”,/通讯津贴//五险一金//专项奖金//带薪年假/,1613317,亿微征信,65218,https://www.lagou.com/gongsi/65218.html,金融 / 不需要融资 / 50-150人
5176854,30k-45k,资深Python开发,https://www.lagou.com/jobs/5176854.html,北京,五道口,10:53发布,经验5-10年,本科,“三餐，健身房，mac”,/社交//移动互联网//平台//服务器端//Linux/Unix/,9606379,知乎,4128,https://www.lagou.com/gongsi/4128.html,移动互联网，社交网络 / D轮及以上 / 500-2000人
5689773,10k-20k,python开发工程师,https://www.lagou.com/jobs/5689773.html,台北,,1天前发布,经验1-3年 / 不限,,“14薪”,/后端/,7826450,动维,198234,https://www.lagou.com/gongsi/198234.html,移动互联网，企业服务 / 不需要融资 / 15-50人
1819596,4k以上,Python,https://www.lagou.com/jobs/1819596.html,长沙,岳麓区,2天前发布,经验不限,大专,“一年四次加薪、年底双薪、带薪年假、五险”,/带薪年假//午餐补助//定期体检//节日礼物/,3948067,潭州教育,114852,https://www.lagou.com/gongsi/114852.html,移动互联网，教育 / 不需要融资 / 2000人以上
3015996,15k-25k,Python开发工程师,https://www.lagou.com/jobs/3015996.html,北京,中关村,1天前发布,经验3-5年,本科,“平台好，发展空间大”,/Golang/,6155898,汽车之家,8103,https://www.lagou.com/gongsi/8103.html,移动互联网，文化娱乐 / 上市公司 / 2000人以上
5378998,10k-15k,Python开发工程师,https://www.lagou.com/jobs/5378998.html,上海,静安区,09:15发布,经验1-3年,本科,“五险一金，带薪年假，年终奖，旅游节日礼金”,/MySQL//Hadoop//数据分析//数据库开发/,12012370,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5240224,5k-8k,Python讲师/助教,https://www.lagou.com/jobs/5240224.html,广州,天河区,11:23发布,经验不限,大专,“五险一金，创业公司，节日福利，绩效奖金”,/教育/,9794886,广州酷码教育咨询有限公司,319988,https://www.lagou.com/gongsi/319988.html,教育 / A轮 / 150-500人
3767896,25k-50k,python后台高级工程师,https://www.lagou.com/jobs/3767896.html,深圳,科技园,1天前发布,经验3-5年,本科,“大数据，新产品，大平台”,/大数据//数据挖掘//算法/,7422710,腾讯,451,https://www.lagou.com/gongsi/451.html,移动互联网 ，游戏 / 上市公司 / 2000人以上
5582704,10k-15k,python开发工程师（校招）,https://www.lagou.com/jobs/5582704.html,上海,徐家汇,1天前发布,经验应届毕业生,硕士,“大公司 平台好 福利佳”,/技能培训//节日礼物//股票期权//绩效奖金/,11587039,东方财富,35179,https://www.lagou.com/gongsi/35179.html,金融 / 上市公司 / 2000人以上
5418655,15k-30k,python数据开发,https://www.lagou.com/jobs/5418655.html,上海,曹杨,2天前发布,经验3-5年,本科,“绩效、补充公积金”,/机器学习//数据挖掘/,8578631,联元智能科技,204011,https://www.lagou.com/gongsi/204011.html,移动互联网，数据服务 / A轮 / 50-150人
5383986,8k-16k,Python内容研发,https://www.lagou.com/jobs/5383986.html,深圳,南山区,3天前发布,经验不限,本科,“团队氛围融洽、用户体验、六险一金”,/教育//移动互联网//编辑/,9813698,风变科技（深圳）有限公司,321025,https://www.lagou.com/gongsi/321025.html,移动互联网，教育 / A轮 / 150-500人
5231315,8k-10k,python工程师,https://www.lagou.com/jobs/5231315.html,天津,滨海新区,10:15发布,经验1-3年,大专,“创业公司，全勤奖，绩效提成，五险一金”,/移动互联网/,10393552,云速,354035,https://www.lagou.com/gongsi/354035.html,移动互联网、电子商务 / 未融资 / 50-150人
5676330,15k-25k,python开发工程师,https://www.lagou.com/jobs/5676330.html,深圳,深圳湾,1天前发布,经验3-5年,本科,“团队年轻，专人带领”,/Linux/Unix/,7978586,荔枝微课,187673,https://www.lagou.com/gongsi/187673.html,移动互联网，教育 / A轮 / 50-150人
5470400,8k-12k,python,https://www.lagou.com/jobs/5470400.html,济南,高新区,1天前发布,经验3-5年,大专,“晋升通道、竞争力薪酬、培训体系、双休”,/移动互联网//云计算//HTML5//Javascript//前端开发//移动端/,12149542,融科数据,479802,https://www.lagou.com/gongsi/479802.html,企业服务，数据服务 / 不需要融资 / 50-150人
5658256,6k-12k,python开发工程师,https://www.lagou.com/jobs/5658256.html,重庆,大竹林,1天前发布,经验1-3年,本科,“弹性工作，五险一金”,/算法/,3985360,盼达用车,100713,https://www.lagou.com/gongsi/100713.html,其他 / 不需要融资 / 500-2000人
4971778,8k-16k,Python开发工程师,https://www.lagou.com/jobs/4971778.html,厦门,思明区,2019-03-18,经验不限,本科,“上市公司，行业第一，氛围好，大牛带”,/后端/,2144090,网宿科技,19313,https://www.lagou.com/gongsi/19313.html,移动互联网 / 上市公司 / 2000人以上
4955947,25k-50k,高级Python开发工程师--抖音上海,https://www.lagou.com/jobs/4955947.html,上海,黄浦区,03:49发布,经验3-5年,本科,“六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资”,/扁平管理//弹性工作//大厨定制三餐//就近租房补贴/,9709388,字节跳动,62,https://www.lagou.com/gongsi/62.html,移动互联网，数据服务 / C轮 / 2000人以上
5151490,5k-10k,Go/shell/python运维开发工程师,https://www.lagou.com/jobs/5151490.html,南京,建邺区,1天前发布,经验3-5年,大专,“福利健全，弹性工作制，薪资待遇高”,/云计算//Golang/,5891287,披云科技,143458,https://www.lagou.com/gongsi/143458.html,金融，企业服务 / 不需要融资 / 15-50人
4865855,15k-25k,Python开发工程师,https://www.lagou.com/jobs/4865855.html,上海,徐家汇,1天前发布,经验3-5年,大专,“弹性工作，五险一金，福利补贴，有爱氛围”,/Linux/Unix//MySQL//Node.js/,9546257,上海奔影网络科技有限公司,419790,https://www.lagou.com/gongsi/419790.html,数据服务，人工智能 / B轮 / 50-150人
5680106,5k-6k,python开发,https://www.lagou.com/jobs/5680106.html,厦门,金尚路,2天前发布,经验1-3年,本科,“入职立缴六险、节日福利、生日福利、团建”,/移动互联网//电商//Linux/Unix//Javascript//MySQL/,9094980,厦门成维网络科技有限公司,207515,https://www.lagou.com/gongsi/207515.html,移动互联网，电子商务 / 不需要融资 / 50-150人
4743147,13k-18k,Python/R程序开发,https://www.lagou.com/jobs/4743147.html,上海,陆家嘴,09:05发布,经验3-5年,本科,“年底双薪，节日礼金，体检旅游，五险一金”,,8903554,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5459043,13k-26k,python,https://www.lagou.com/jobs/5459043.html,东莞,东莞市市辖区,2019-03-15,经验3-5年,本科,“双休，加班调休和加班费、各种假期，旅游、”,/云计算//通信/网络设备/,10901974,通力互联,123777,https://www.lagou.com/gongsi/123777.html,电子商务，企业服务 / 不需要融资 / 2000人以上
5551723,3k-6k,python开发工程师,https://www.lagou.com/jobs/5551723.html,大连,凌水,2019-03-13,经验不限,不限,“五险一金，福利好”,/云计算//通信/网络设备/,12487356,宏燊软件,504382,https://www.lagou.com/gongsi/504382.html,企业服务，数据服务 / 不需要融资 / 15-50人
5128812,15k-30k,Python 高级服务端研发工程师,https://www.lagou.com/jobs/5128812.html,上海,浦东新区,1天前发布,经验5-10年,本科,“扁平管理，结果导向，技术氛围，分享精神”,/后端//服务器端/,9106897,晨芽科技,272497,https://www.lagou.com/gongsi/272497.html,教育 / 天使轮 / 50-150人
5479698,10k-15k,python开发工程师,https://www.lagou.com/jobs/5479698.html,深圳,沙嘴,1天前发布,经验3-5年,本科,“技术前沿 项目稳定 团队氛围好 福利不错”,/移动互联网//分布式//Golang//数据挖掘/,10417963,YIDATEC,168557,https://www.lagou.com/gongsi/168557.html,移动互联网，游戏 / 不需要融资 / 2000人以上
3545394,15k-30k,Python后端开发工程师,https://www.lagou.com/jobs/3545394.html,北京,上地,3天前发布,经验3-5年,本科,“五险一金，弹性工作，餐补，带薪年假”,/信息安全//自动化//全栈/,8287030,墨云科技,221192,https://www.lagou.com/gongsi/221192.html,信息安全 / B轮 / 50-150人
5537714,4k-8k,python工程师,https://www.lagou.com/jobs/5537714.html,石家庄,裕东,2019-03-18,经验1-3年,本科,“工作餐、五险、住宿”,/爬虫//爬虫架构//爬虫工程师//网络爬虫/,7719567,河北富桥非融资担保有限公司,417586,https://www.lagou.com/gongsi/417586.html,企业服务 / 不需要融资 / 50-150人
5638332,15k-25k,Python开发工程师(J10004),https://www.lagou.com/jobs/5638332.html,苏州,高新区,2天前发布,经验1-3年,本科,“交通补贴，通讯补贴，餐饮补贴，节日福利”,/云计算/,1830729,苏小研,73994,https://www.lagou.com/gongsi/73994.html,移动互联网 / 不需要融资 / 500-2000人
5683960,10k-15k,中级python,https://www.lagou.com/jobs/5683960.html,大连,黄河路,09:53发布,经验1-3年,本科,“不加班”,/云计算//大数据/,6481222,普天,140984,https://www.lagou.com/gongsi/140984.html,数据服务，移动互联网 / 不需要融资 / 2000人以上
5302938,25k-50k,python后端,https://www.lagou.com/jobs/5302938.html,北京,酒仙桥,2019-03-18,经验3-5年,本科,“产品类型大而少见。挑战性强。”,/社交//工具软件//音视频//系统架构/,5378260,V.FINE MUSIC,134838,https://www.lagou.com/gongsi/134838.html,企业服务，文化娱乐 / A轮 / 50-150人
5644970,15k-30k,python开发工程师（歌斐资产，诺亚子公司）,https://www.lagou.com/jobs/5644970.html,上海,长阳路,1天前发布,经验3-5年,本科,“弹性工作、公司规模大、年底多薪、节日礼物”,/金融/,7173508,诺亚（中国）控股有限公司,12807,https://www.lagou.com/gongsi/12807.html,金融 / 上市公司 / 2000人以上
5678471,2k-4k,python开发工程师,https://www.lagou.com/jobs/5678471.html,南宁,西乡塘区,2019-03-11,经验不限,不限,“五险一金、周末双休”,/后端//爬虫工程师/,8268976,卓旭科技,516295,https://www.lagou.com/gongsi/516295.html,移动互联网，电子商务 / 不需要融资 / 少于15人
5518204,18k-30k,脑科学实验室-Python开发工程师,https://www.lagou.com/jobs/5518204.html,北京,中关村,10:36发布,经验3-5年,本科,“技术大咖 年终奖金 弹性工作”,/Linux/Unix//PHP//Java/,5637582,好未来,3328,https://www.lagou.com/gongsi/3328.html,移动互联网，教育 / 上市公司 / 2000人以上
4467387,25k-35k,Python开发工程师,https://www.lagou.com/jobs/4467387.html,北京,朝阳区,1天前发布,经验3-5年,本科,“六险一金，超多假期 正常双休”,/绩效奖金//年底双薪//带薪年假//定期体检/,8222164,老虎集团,168991,https://www.lagou.com/gongsi/168991.html,移动互联网，金融 / C轮 / 150-500人
5579773,10k-20k,Python数据仓库工程师,https://www.lagou.com/jobs/5579773.html,宁波,镇海区,11:09发布,经验3-5年,本科,“平台大、福利好、产品棒”,/交通补助//通讯津贴//节日礼物//五险一金/,3870625,吉利汽车,458589,https://www.lagou.com/gongsi/458589.html,生活服务，其他 / 上市公司 / 2000人以上
4781115,10k-20k,python 工程师,https://www.lagou.com/jobs/4781115.html,深圳,福田区,09:04发布,经验3-5年,本科,“年终奖，带薪年假，周末双休，五险一金”,/Java/,11090269,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5251663,9k-16k,python开发,https://www.lagou.com/jobs/5251663.html,西安,雁塔区,2天前发布,经验1-3年,本科,“开发”,/绩效奖金//交通补助//定期体检//通讯津贴/,10901838,通力互联,123777,https://www.lagou.com/gongsi/123777.html,电子商务，企业服务 / 不需要融资 / 2000人以上
5151694,8k-12k,Python开发工程师,https://www.lagou.com/jobs/5151694.html,苏州,工业园区,1天前发布,经验1-3年,本科,“人工智能，英语教育，互联网”,/教育//移动互联网//后端/,9531204,NaturLing教育科技,301063,https://www.lagou.com/gongsi/301063.html,移动互联网，教育 / 天使轮 / 少于15人
5202268,5k-8k,Python编程老师,https://www.lagou.com/jobs/5202268.html,武汉,光谷,11:44发布,经验不限,本科,“高薪，福利齐全，晋升空间大”,/教育//移动互联网/,3594557,编玩边学,110722,https://www.lagou.com/gongsi/110722.html,教育，游戏 / B轮 / 150-500人
5315534,20k-40k,服务端Python工程师-北京,https://www.lagou.com/jobs/5315534.html,北京,酒仙桥,3天前发布,经验3-5年,不限,“优秀团队 优秀项目”,/后端//服务器端/,10636381,奇虎360金融,142041,https://www.lagou.com/gongsi/142041.html,移动互联网，金融 / 未融资 / 500-2000人
5683097,8k-13k,python开发工程师 （济南）,https://www.lagou.com/jobs/5683097.html,济南,高新区,3天前发布,经验1-3年,本科,“五险一金、交通手机补贴、下午茶”,/后端/,8684655,浪潮企业云深圳研发中心,53711,https://www.lagou.com/gongsi/53711.html,移动互联网，企业服务 / 上市公司 / 2000人以上
5384321,12k-20k,Python 开发工程师,https://www.lagou.com/jobs/5384321.html,厦门,思明区,2019-03-18,经验3-5年,大专,“团队氛围佳、发展空间大”,/智能硬件//新零售//后端//系统架构//数据库/,3759091,波德林智能科技,470400,https://www.lagou.com/gongsi/470400.html,数据服务，人工智能 / 未融资 / 少于15人
5505421,16k-19k,python开发,https://www.lagou.com/jobs/5505421.html,珠海,香洲区,2019-03-01,经验5-10年,本科,“纯技术型岗位”,/语音算法//语音处理//算法/,12134411,远光软件股份有限公司珠海,7775,https://www.lagou.com/gongsi/7775.html,移动互联网、企业服务 / 上市公司 / 2000人以上
3968566,7k-10k,python工程师,https://www.lagou.com/jobs/3968566.html,重庆,江北区,11:47发布,经验1-3年,本科,“公司氛围好，带薪年假，扁平管理”,/云计算//大数据//数据挖掘//数据分析/,3600600,食联购,110786,https://www.lagou.com/gongsi/110786.html,移动互联网，电子商务 / 未融资 / 15-50人
5122517,25k-40k,资深Python研发工程师-产品变现,https://www.lagou.com/jobs/5122517.html,上海,徐汇区,03:48发布,经验3-5年,本科,“高薪期权，弹性工作，免费三餐，租房补贴”,/后端开发/,5029153,字节跳动,62,https://www.lagou.com/gongsi/62.html,移动互联网，数据服务 / C轮 / 2000人以上
5248141,6k-10k,python开发,https://www.lagou.com/jobs/5248141.html,苏州,吴中区,2天前发布,经验1-3年,本科,“人工智能，优秀团队，五险一金，周末双休”,/后端//Java/,1434004,意能通,56995,https://www.lagou.com/gongsi/56995.html,移动互联网 / B轮 / 50-150人
4703407,15k-30k,Python Web 后端研发工程师,https://www.lagou.com/jobs/4703407.html,杭州,拱墅区,3天前发布,经验1-3年,本科,“六险二金，技术大神带，午餐补助，扁平化管理”,/GO/,2307899,美登科技,89553,https://www.lagou.com/gongsi/89553.html,电子商务，企业服务 / 不需要融资 / 15-50人
5443496,4k-8k,Python开发工程师,https://www.lagou.com/jobs/5443496.html,泉州,丰泽区,2019-03-05,经验1-3年,本科,“周末双休 五险一金 员工旅游”,/云计算//大数据//后端//服务器端//客户端//平台/,11586330,润泽智能,490188,https://www.lagou.com/gongsi/490188.html,数据服务，其他 / 未融资 / 15-50人
5423496,20k-30k,python工程师,https://www.lagou.com/jobs/5423496.html,深圳,南山区,1天前发布,经验5-10年,本科,“福利好， 弹性制， 双休， 奖金多”,/后端//服务器端//MySQL/,7137667,恒猎咨询,392317,https://www.lagou.com/gongsi/392317.html,电子商务，企业服务 / 不需要融资 / 50-150人
2761567,18K-35K,Python工程师,https://www.lagou.com/jobs/2761567.html,上海,张江,1天前发布,经验3-5年,本科,“弹性上班，培训机会，补充医疗，核心团队”,/节日礼物//年底双薪//专项奖金//股票期权/,4445546,思华科技,26467,https://www.lagou.com/gongsi/26467.html,移动互联网 / D轮及以上 / 150-500人
5446266,14k-23k,python,https://www.lagou.com/jobs/5446266.html,上海,陆家嘴,2天前发布,经验3-5年,本科,“每年旅游&体检、13薪、 过节费”,/金融//Linux/Unix/,12113961,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5436228,12k-24k,python,https://www.lagou.com/jobs/5436228.html,东莞,东莞市市辖区,2019-03-15,经验3-5年,本科,“双休，加班调休和加班费、各种假期，旅游、”,/云计算//大数据//MySQL//Linux/Unix/,10901974,通力互联,123777,https://www.lagou.com/gongsi/123777.html,电子商务，企业服务 / 不需要融资 / 2000人以上
5393604,25k-40k,资深Python研发工程师,https://www.lagou.com/jobs/5393604.html,南京,玄武区,03:54发布,经验3-5年,本科,“高薪期权，弹性工作，免费三餐，租房补贴”,/后端开发/,5029153,字节跳动,62,https://www.lagou.com/gongsi/62.html,移动互联网，数据服务 / C轮 / 2000人以上
5174825,20k-40k,高级Python开发工程师,https://www.lagou.com/jobs/5174825.html,杭州,拱墅区,1天前发布,经验5-10年,本科,“班车，餐补”,/后端/,2081,京东数字科技,534,https://www.lagou.com/gongsi/534.html,金融 / 上市公司 / 2000人以上
5521732,8k-13k,Python开发工程师,https://www.lagou.com/jobs/5521732.html,长沙,玉兰路,2天前发布,经验1-3年,大专,“期权，免费零食，年终奖，出国游，团建”,/后端//Linux/Unix//云计算/,4774760,梯度科技,124815,https://www.lagou.com/gongsi/124815.html,企业服务，数据服务 / A轮 / 15-50人
195991,9k-15k,Python后台,https://www.lagou.com/jobs/195991.html,武汉,光谷,2天前发布,经验1-3年,本科,“每月分享与团建、定期体检”,/股票期权//弹性工作//节日礼物//领导好/,386927,森果,28807,https://www.lagou.com/gongsi/28807.html,移动互联网，O2O / 天使轮 / 50-150人
5688996,8k-15k,python,https://www.lagou.com/jobs/5688996.html,西安,高新技术产业开发区,2019-03-13,经验3-5年,本科,“弹性工作制，双休”,/Linux/Unix/,8577447,上海中软华腾软件系统有限公司,22862,https://www.lagou.com/gongsi/22862.html,企业服务，金融 / 上市公司 / 2000人以上
5530398,25k-40k,高级Python开发工程师,https://www.lagou.com/jobs/5530398.html,北京,海淀区,10:10发布,经验3-5年,本科,“硅谷式办公，弹性工作，时令水果”,/工具软件//移动互联网//系统架构//服务器端//Golang/,5481807,iHandy,321870,https://www.lagou.com/gongsi/321870.html,移动互联网 / 不需要融资 / 150-500人
5638641,15k-20k,Python,https://www.lagou.com/jobs/5638641.html,杭州,江干区,09:28发布,经验3-5年,本科,“技术氛围 项目前景”,/股票期权//岗位晋升//五险一金//弹性工作/,8050801,金柚网,50337,https://www.lagou.com/gongsi/50337.html,移动互联网，企业服务 / B轮 / 500-2000人
5548509,15k-25k,python开发工程师,https://www.lagou.com/jobs/5548509.html,北京,团结湖,09:14发布,经验5-10年,本科,“人工智能，项目奖金，年终奖金”,/云计算//平台/,12459231,世鼎科技,502657,https://www.lagou.com/gongsi/502657.html,企业服务，人工智能 / 未融资 / 少于15人
5482030,10k-15k,Python开发,https://www.lagou.com/jobs/5482030.html,深圳,沙嘴,1天前发布,经验3-5年,大专,“六险一金，免费体检，年终奖”,/其他//分布式/,10418285,YIDATEC,168557,https://www.lagou.com/gongsi/168557.html,移动互联网，游戏 / 不需要融资 / 2000人以上
5620424,7k-12k,python开发工程师,https://www.lagou.com/jobs/5620424.html,重庆,西永,2019-03-18,经验1-3年,本科,“弹性工作餐饮补贴上下班不打卡地铁站附”,/后端//服务器端/,10551261,纳智科技,254162,https://www.lagou.com/gongsi/254162.html,移动互联网，信息安全 / A轮 / 50-150人
3684783,15k-30k,python研发工程师,https://www.lagou.com/jobs/3684783.html,北京,望京,3天前发布,经验1年以下,硕士,“飞速发展，技术氛围浓，大牛担任导”,/大数据//数据挖掘/,2117266,数美,82991,https://www.lagou.com/gongsi/82991.html,企业服务，数据服务 / B轮 / 150-500人
5618465,5k-8k,python工程师,https://www.lagou.com/jobs/5618465.html,南宁,青秀区,3天前发布,经验1-3年,大专,“社保，年底双薪，周末双休，带薪年假”,/爬虫/,10905945,LabsCare,392530,https://www.lagou.com/gongsi/392530.html,移动互联网 / 天使轮 / 15-50人
5354513,12k-18k,Python开发工程师,https://www.lagou.com/jobs/5354513.html,上海,黄浦区,1天前发布,经验3-5年,本科,“周末双休 带薪年假 年度体检 季度团建”,/后端//Linux/Unix//Shell/,11119610,钱咖,84515,https://www.lagou.com/gongsi/84515.html,移动互联网，电子商务 / 不需要融资 / 50-150人
4500710,30k-60k,高级python工程师,https://www.lagou.com/jobs/4500710.html,北京,海淀区,03:45发布,经验3-5年,本科,“六险一金，高薪期权，弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，团队氛围好，优厚薪资”,/后端/,9798036,字节跳动,62,https://www.lagou.com/gongsi/62.html,移动互联网，数据服务 / C轮 / 2000人以上
4898861,8k-15k,python,https://www.lagou.com/jobs/4898861.html,上海,浦东新区,3天前发布,经验3-5年,本科,“五险一金，过节福利，生日礼金，旅游、体检”,,9021612,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
4452224,25k-50k,高级Python工程师,https://www.lagou.com/jobs/4452224.html,北京,海淀区,11:45发布,经验3-5年,本科,“硅谷氛围，高手如云，零食水果，六险一金”,/移动互联网//服务器端/,3482537,iHandy,321870,https://www.lagou.com/gongsi/321870.html,移动互联网 / 不需要融资 / 150-500人
5701372,8k-15k,python开发工程师,https://www.lagou.com/jobs/5701372.html,苏州,吴中区,1天前发布,经验3-5年,本科,“技术大牛”,/技能培训//年底双薪//节日礼物//绩效奖金/,9376724,玩友时代,3268,https://www.lagou.com/gongsi/3268.html,移动互联网，游戏 / 不需要融资 / 500-2000人
5115868,5k-9k,Python工程师,https://www.lagou.com/jobs/5115868.html,重庆,大竹林,3天前发布,经验1-3年,不限,“工程师”,/移动互联网/,11007423,深算科技,400889,https://www.lagou.com/gongsi/400889.html,数据服务，硬件 / 未融资 / 50-150人
